,actual,predict
0,,0.57964617
1,0.67287236,0.6029584
2,,0.5675451
3,0.51662236,0.61536294
4,0.44481382,0.5582935
5,0.37300533,0.523763
6,0.375,0.48190314
7,0.37699467,0.44018522
8,0.37832448,0.4413422
9,0.75664896,0.44249928
10,0.75199467,0.44327077
11,0.7386968,0.6647403
12,0.72539896,0.6619926
13,0.7101064,0.65414447
14,,0.64630115
15,0.6921542,0.6372871
16,0.6968085,0.6185593
17,0.70079786,0.62671286
18,,0.62945396
19,0.7074468,0.5337987
20,0.9811658,0.79838103
21,0.90644383,0.7981481
22,,0.79788196
23,0.7074275,0.753461
24,,0.7348975
25,0.6319231,0.63570875
26,0.5686581,0.68648523
27,0.50544906,0.591292
28,0.48432347,0.5541909
29,,0.51723987
30,0.9933494,0.5049167
31,,0.5198624
32,0.9913374,0.8051374
33,0.9904991,0.52186495
34,0.98966074,0.80393904
35,0.9893813,0.8034397
36,0.9894372,0.8029404
37,0.98837537,0.802774
38,0.98524565,0.8028073
39,,0.533807
40,0.40620592,0.4219727
41,0.4689704,0.45085564
42,,0.45945463
43,0.6406911,0.49596924
44,0.72179127,0.4757789
45,,0.59644306
46,0.7715092,0.64417404
47,,0.580391
48,0.72954863,0.67351717
49,0.084626235,0.56811464
50,,0.6487482
51,,0.27430138
52,,0.6204338
53,0.1438646,0.334981
54,,0.5987517
55,0.20662905,0.30814973
56,0.24823695,0.5821575
57,,0.3441413
58,0.33956277,0.3680743
59,,0.53379285
60,0.9510505,0.7146323
61,0.9495418,0.77424866
62,,0.7799629
63,0.9304873,0.7790658
64,0.90746534,0.72133684
65,0.8786321,0.76773995
66,0.87343544,0.75406736
67,,0.73695487
68,0.8667579,0.73387057
69,,0.6882872
70,,0.7299085
71,,0.6509586
72,0.75609076,0.6828802
73,0.8058505,0.6223531
74,0.86103046,0.66441077
75,0.88955635,0.69382244
76,,0.72651094
77,0.9116004,0.74344
78,0.91861314,0.6802736
79,0.9248156,0.53380376
80,0.5887354,0.5184013
81,0.5807651,0.5023035
82,0.54835284,0.5659524
83,,0.56128186
84,0.44633368,0.54230785
85,0.40010628,0.5535062
86,0.4059511,0.48278782
87,0.41232732,0.45591226
88,0.4144527,0.4593066
89,0.4766206,0.46301076
90,0.45111585,0.46424577
91,0.37832093,0.50042677
92,,0.4855719
93,,0.44326872
94,0.2837407,0.49569425
95,0.3278427,0.46344227
96,0.38363442,0.3885419
97,0.43092453,0.41402432
98,0.4590861,0.4463512
99,0.4883103,0.5337964
