,0,0
0,0.49384248,0.41866982
1,0.44559002,0.42654085
2,0.4551214,0.4403606
3,,0.41663226
4,0.46524847,0.42253345
5,0.4962253,0.4030752
6,,0.42818302
7,0.5039695,0.4410814
8,0.39793336,0.41648388
9,0.47537553,0.44260174
10,,0.3756749
11,0.48014116,0.43304145
12,,0.3642682
13,,0.43506384
14,0.4694184,0.35453707
15,0.38959342,0.4248011
16,,0.43051994
17,,0.3675743
18,0.46048278,0.41908342
19,0.5873687,0.35732695
20,,0.42554772
21,0.42593163,0.49198747
22,,0.41335362
23,,0.40161055
24,0.46405703,0.39944488
25,0.45929134,0.38731045
26,0.50754374,0.4275281
27,0.49920386,0.42488238
28,0.5164794,0.44270533
29,,0.44191945
30,0.38363636,0.4497069
31,0.48371542,0.43379253
32,,0.36168048
33,0.49920386,0.43655515
34,0.4479729,0.35236478
35,0.40389043,0.44191945
36,0.50218236,0.41826802
37,0.5182665,0.38135403
38,,0.4424404
39,0.40329474,0.45112735
40,,0.4349969
41,0.52184075,0.3807891
42,0.5301807,0.4247178
43,,0.4538921
44,0.44856858,0.46005064
45,,0.4418726
46,0.4622699,0.41866982
47,0.45095146,0.4337179
48,,0.42654085
49,0.5081395,0.4201482
50,0.45571715,0.41453046
51,0.47775835,0.4430033
52,0.46643984,0.42287093
53,0.44856858,0.43405753
54,0.46763128,0.42891052
55,0.4551214,0.41866982
56,0.51886225,0.42963403
57,0.4140175,0.42253345
58,0.48490685,0.4515993
59,0.4771626,0.39082247
60,0.46584415,0.4370374
61,0.46763128,0.4338045
62,0.46643984,0.4285468
63,0.47001415,0.42963403
64,0.46763128,0.42891052
65,0.4622699,0.43074614
66,0.46107852,0.42963403
67,0.46405703,0.42654085
68,0.46465278,0.42587936
69,,0.4275281
70,0.46882272,0.42785594
71,0.46465278,0.41570497
72,,0.43026322
73,0.45869565,0.42785594
74,0.46763128,0.4187292
75,,0.42454872
76,0.4628656,0.42963403
77,,0.41216177
78,0.46584415,0.4268705
79,0.46763128,0.39815062
80,0.46882272,0.4285468
81,0.46524847,0.42963403
82,,0.43026322
83,0.46167415,0.42818302
84,0.34753644,0.4187292
85,0.46822697,0.42621037
86,0.47001415,0.32457426
87,,0.42996812
88,,0.43074614
89,,0.41836068
90,,0.4194319
91,0.45869565,0.4050152
92,0.47060984,0.40615734
93,,0.42454872
94,0.4598871,0.43097073
95,0.46405703,0.41216177
96,,0.4252153
97,0.46405703,0.4275281
98,0.46405703,0.4129567
99,0.4860983,0.1720182
100,0.41084272,0.38728082
101,0.3906825,0.3715979
102,0.39744806,0.3878914
103,0.3972107,0.36864486
104,0.41275963,0.37520933
105,0.41465876,0.3749814
106,0.41477746,0.3896634
107,0.38611275,0.39141166
108,,0.39152062
109,0.40219584,0.36413836
110,0.4108724,0.39085197
111,,0.37974524
112,0.39299703,0.3879189
113,,0.38184085
114,,0.37090617
115,,0.38342914
116,0.40476558,0.37522566
117,0.39952523,0.38463736
118,,0.38218275
119,0.39376855,0.37719893
120,0.42183977,0.3836889
121,,0.37165546
122,0.39311573,0.3979515
123,0.3788724,0.3757804
124,,0.37102157
125,,0.35692063
126,,0.37531108
127,0.41066468,0.36501235
128,0.35192877,0.37850267
129,,0.38772643
130,0.3918101,0.3292183
131,0.38801187,0.38792315
132,,0.36975104
133,0.39881307,0.3660158
134,0.4048368,0.37437218
135,0.3843917,0.37651774
136,0.3822552,0.38225007
137,0.39709198,0.36243135
138,0.4083739,0.3603047
139,0.33412462,0.37486747
140,0.39050445,0.3855846
141,0.38462907,0.31014067
142,0.39994064,0.36847
143,0.3962018,0.36266708
144,0.40163204,0.37759593
145,0.39222553,0.37401107
146,0.37548962,0.3792088
147,,0.37015593
148,,0.35351574
149,0.38189912,0.37467095
150,,0.362561
151,0.39311573,0.35994947
152,0.39418396,0.36911023
153,0.39525223,0.37102157
154,0.39186943,0.37205845
155,,0.3730932
156,0.55252224,0.36980915
157,0.3897923,0.37684736
158,,0.47422642
159,0.4041187,0.36777002
160,0.40340653,0.46067017
161,0.38913947,0.38157028
162,0.38949555,0.3808952
163,0.3919288,0.36712742
164,,0.36747792
165,0.39537093,0.36986703
166,,0.37270257
167,0.40237388,0.37320805
168,0.3962018,0.3765573
169,,0.3799145
170,0.39175075,0.37401107
171,,0.38196898
172,0.51691395,0.36969286
173,0.37210682,0.38352644
174,0.3887834,0.4500531
175,0.3950742,0.35009
176,0.41893175,0.3667766
177,,0.37292084
178,0.37792286,0.39531678
179,0.39810088,0.37671936
180,0.41881305,0.35596696
181,0.398635,0.37583554
182,,0.3952088
183,0.39388725,0.37634718
184,,0.39372063
185,0.37210682,0.37177068
186,,0.39256054
187,0.39744806,0.35009
188,,0.39165884
189,0.398635,0.37520933
190,,0.39095908
191,0.3979822,0.37634718
192,,0.39041662
193,0.39602375,0.37572175
194,0.3998813,0.38999692
195,0.3966172,0.37383908
196,,0.37753925
197,0.39768547,0.37441123
198,0.4818991,0.3801764
199,,0.1720182
200,0.43151385,0.41607153
201,,0.4008812
202,0.44170162,0.40631133
203,0.44735557,0.39819008
204,0.43951473,0.41384575
205,0.45455638,0.41784662
206,0.4442619,0.41224986
207,0.43364742,0.42221275
208,,0.415689
209,,0.4079095
210,,0.41065198
211,,0.404187
212,,0.40652153
213,0.42457977,0.40082034
214,,0.40289393
215,0.47237164,0.4004051
216,0.43844795,0.39978373
217,0.4144453,0.4317466
218,0.43791455,0.41146544
219,0.41124496,0.39121562
220,0.48186603,0.41107246
221,0.46458414,0.38826376
222,,0.43578678
223,,0.42781818
224,0.4283135,0.43008244
225,0.43951473,0.4218744
226,0.4347142,0.4037254
227,,0.41224986
228,0.3659067,0.4087034
229,0.44810233,0.40782118
