,actual,predict
0,0.28030562,18.7632
1,0.3718319,18.7112
2,0.37117445,18.6592
3,0.36787868,17.764801
4,0.362072,16.870401
5,0.27827215,16.4128
6,0.26033026,16.1944
7,0.31172997,16.444
8,0.36935502,17.6296
9,0.30565715,18.815199
10,0.2704029,18.6696
11,0.37452585,18.524
12,0.36322677,18.4304
13,0.3473649,18.368002
14,0.33738476,18.3264
15,0.3308457,18.3472
16,0.32656503,18.378399
17,0.3286963,18.108002
18,0.33192682,17.8376
19,0.3490504,17.7544
20,0.6663385,1017.2469
21,0.8718985,1016.2556
22,0.8561228,1015.25433
23,0.8105288,1012.20044
24,0.7674036,1009.1465
25,0.65667766,1006.8435
26,0.5592434,1004.911
27,0.47217375,1004.88104
28,0.40810293,1008.6458
29,0.40722328,1012.40063
30,0.53981584,1010.318
31,0.6628658,1008.2353
32,0.6048053,1006.8435
33,0.5240125,1005.8022
34,0.47217375,1005.8322
35,0.43599468,1008.015
36,0.43698967,1010.1979
37,0.5156035,1011.2592
38,0.600151,1012.32056
39,0.35429043,1012.671
40,0.624932,91.57739
41,0.6585998,91.25218
42,0.65598977,90.92697
43,0.6485715,93.67094
44,0.64141744,96.425064
45,0.70961946,97.47185
46,0.7939631,97.66493
47,0.8296662,95.88644
48,0.8364597,90.154594
49,0.77636,84.432915
50,0.6255265,86.54679
51,0.46781045,88.67082
52,0.52789706,89.7989
53,0.5908558,90.42899
54,0.6187512,90.65257
55,0.63099056,90.05297
56,0.63559157,89.453354
57,0.62355465,90.12411
58,0.61251074,90.78469
59,0.35392404,91.00828
60,0.4933787,238.89
61,0.6537308,238.55
62,0.65271217,238.21
63,0.6498547,234.99
64,0.6470352,230.31
65,0.62236816,225.7
66,0.5785963,221.61
67,0.5280307,219.4
68,0.48451662,221.38
69,0.46197355,223.27
70,0.48213905,222.55
71,0.5019246,221.86
72,0.49432343,221.9
73,0.48711067,222.31
74,0.487527,222.97
75,0.49180645,224.14
76,0.49874848,225.34
77,0.511198,224.01
78,0.5241268,222.58
79,0.3529632,222.08
80,0.25822902,26.071987
81,0.5071176,26.273983
82,0.5090295,26.475977
83,0.5155591,22.257849
84,0.5221247,18.146662
85,0.3989693,16.352472
86,0.29330277,15.722724
87,0.26285952,15.473201
88,0.25790244,15.853428
89,0.2568658,16.257416
90,0.25866044,16.613876
91,0.261904,16.970339
92,0.26585084,17.053513
93,0.27076066,17.017866
94,0.27203923,16.910929
95,0.27148515,16.673286
96,0.26987785,16.435646
97,0.26660347,15.900955
98,0.263754,15.378145
99,0.34874398,15.211797
