,actual,predict
0,231.29698,8.87
1,232.31133,9.01
2,232.94757,9.1
3,233.15494,9.23
4,233.21982,9.43
5,233.22499,9.64
6,233.0476,9.92
7,232.6687,10.2
8,231.94446,10.29
9,231.02443,13.62
10,230.69887,13.34
11,223.58266,12.48
12,224.00311,11.62
13,224.62346,10.78
14,225.03497,9.94
15,228.76093,9.35
16,231.88431,8.89
17,233.14346,8.56
18,232.98538,8.51
19,-2.6431955e+20,8.47
20,229.39761,1009.07
21,223.62926,1008.39
22,223.35645,1006.8
23,223.38995,1006.69
24,229.39761,1009.52
25,231.03928,1012.35
26,223.47899,1010.61
27,226.8816,1008.87
28,224.24074,1008.29
29,223.3374,1024.6
30,223.42227,1024.3
31,224.58022,1023.39
32,224.61627,1022.48
33,224.63799,1019.93
34,224.54231,1017.38
35,228.9542,1014.18
36,232.54529,1010.65
37,231.20322,1008.06
38,224.28168,1007.31
39,-2.6187477e+20,1006.57
40,224.16019,91.45
41,224.32608,91.19
42,224.46838,91.13
43,224.50894,90.93
44,224.51707,90.45
45,224.54224,89.97
46,224.59113,88.88
47,224.62408,87.79
48,224.64226,87.43
49,224.58873,75.58
50,224.55705,76.32
51,232.50995,78.55
52,232.9914,80.78
53,232.9737,83.43
54,231.49023,86.08
55,228.84448,88.2
56,225.79819,90.06
57,224.61671,91.44
58,224.61911,91.85
59,-2.5513719e+20,92.26
60,233.16452,233.23
61,233.23505,232.9
62,233.18956,231.94
63,233.21397,231.33
64,233.23215,231.34
65,233.2006,231.35
66,233.20142,232.94
67,233.2022,234.6
68,233.21147,235.16
69,232.99828,240.77
70,232.88098,240.94
71,230.97014,241.57
72,230.89578,242.43
73,230.61476,240.49
74,230.21843,238.09
75,231.09108,235.5
76,232.0367,233.25
77,232.8034,231.91
78,233.18777,231.93
79,-2.6672171e+20,231.95
80,223.57158,13.84
81,223.86371,14.27
82,224.2851,14.62
83,224.6877,14.77
84,225.06967,14.5
85,225.24815,14.24
86,224.9332,13.99
87,224.65723,13.75
88,224.41722,13.67
89,224.21008,17.67
90,224.14609,16.92
91,230.28864,14.68
92,228.71234,12.45
93,225.14,11.25
94,223.47589,10.08
95,223.35916,10.11
96,224.17699,10.76
97,224.12254,11.45
98,223.49823,12.18
99,-2.543805e+20,12.91
