,actual,predict
0,0.32509223,0.296875
1,0.31530395,0.296875
2,0.29573914,0.265625
3,0.29573914,0.3125
4,0.27619025,0.21875
5,0.30551958,0.296875
6,0.24689734,0.40625
7,0.29573914,0.3125
8,0.3642824,0.28125
9,0.30551958,0.25
10,0.2859627,0.296875
11,0.26642188,0.28125
12,0.29573914,0.28125
13,0.2859627,0.25
14,0.2859627,0.15625
15,0.26642188,0.234375
16,0.20789856,0.171875
17,0.25665757,0.25
18,0.21764189,0.234375
19,0.3124313,0.296875
20,0.1841221,0.125
21,0.17285633,0.1
22,0.18842374,0.1
23,0.17285633,0.175
24,0.17285633,0.15
25,0.2195911,0.175
26,0.20400243,0.175
27,0.2195911,0.15
28,0.2195911,0.175
29,0.20400243,0.15
30,0.2195911,0.125
31,0.20400243,0.125
32,0.18842374,0.185
33,0.18842374,0.225
34,0.22582962,0.175
35,0.25080094,0.25
36,0.2195911,0.205
37,0.26642188,0.175
38,0.23831183,0.2
39,0.29894683,0.225
40,0.5660938,0.7
41,0.5807769,0.7
42,0.5492021,0.675
43,0.5492021,0.625
44,0.5334221,0.575
45,0.5018832,0.55
46,0.4703746,0.525
47,0.45463264,0.575
48,0.438899,0.625
49,0.4703746,0.55
50,0.5018832,0.575
51,0.45463264,0.6
52,0.4703746,0.6
53,0.4861249,0.6
54,0.4861249,0.675
55,0.4861249,0.575
56,0.5334221,0.59
57,0.4703746,0.6
58,0.4798238,0.575
59,0.305168,0.575
60,0.28378233,0.26923078
61,0.26642188,0.28846154
62,0.2784451,0.30769232
63,0.2904744,0.3653846
64,0.3025098,0.34615386
65,0.3386515,0.42307693
66,0.3265985,0.3846154
67,0.37484327,0.40384614
68,0.35071018,0.42307693
69,0.36277404,0.5192308
70,0.37484327,0.61538464
71,0.4352694,0.5769231
72,0.49582136,0.5192308
73,0.4715859,0.48076922
74,0.4352694,0.40384614
75,0.41108325,0.42307693
76,0.36277404,0.4576923
77,0.37484327,0.48076922
78,0.39658153,0.48076922
79,0.2999834,0.46153846
80,0.114459395,0.006521739
81,0.11475062,0.007246377
82,0.11475062,0.008695652
83,0.1152004,0.007971015
84,0.11609998,0.008695652
85,0.11565019,0.007246377
86,0.11609998,0.007246377
87,0.1152004,0.007246377
88,0.1152004,0.007246377
89,0.1152004,0.006521739
90,0.1152004,0.005072464
91,0.11475062,0.005072464
92,0.1138511,0.005942029
93,0.1138511,0.006521739
94,0.114390805,0.006521739
95,0.11475062,0.005072464
96,0.11475062,0.005072464
97,0.1138511,0.005072464
98,0.1138511,0.005072464
99,0.31990796,0.0057971017
100,0.24622777,0.22496371
101,0.24624589,0.18287373
102,0.25077826,0.20464441
103,0.22450298,0.14658926
104,0.23808987,0.22060958
105,0.20187637,0.20174165
106,0.24805875,0.22496371
107,0.23627779,0.17416546
108,0.25077826,0.16690856
109,0.21907054,0.19883889
110,0.21454449,0.12481858
111,0.23446591,0.071117565
112,0.18831073,0.11117562
113,0.15488555,0.13788098
114,0.17981395,0.12481858
115,0.1964491,0.08998549
116,0.18831073,0.10130624
117,0.16662352,0.10885341
118,0.17366944,0.10014514
119,0.3332136,0.1567489
120,0.28478977,0.2631579
121,0.258199,0.2631579
122,0.2746476,0.2631579
123,0.2746476,0.36842105
124,0.2746476,0.2631579
125,0.34055513,0.36842105
126,0.2746476,0.2631579
127,0.34055513,0.34210527
128,0.2746476,0.4473684
129,0.32406172,0.47368422
130,0.3900964,0.6052632
131,0.40663022,0.57894737
132,0.48944175,0.5631579
133,0.47286096,0.55263156
134,0.46291682,0.5
135,0.45628932,0.47368422
136,0.42317382,0.48947367
137,0.40663022,0.5
138,0.4165552,0.5
139,0.42304698,0.5
140,0.16212471,0.11666667
141,0.17026286,0.125
142,0.18323334,0.15416667
143,0.18842374,0.15416667
144,0.20659979,0.16666667
145,0.20659979,0.1625
146,0.21439366,0.16666667
147,0.21179539,0.16666667
148,0.21439366,0.1875
149,0.21439366,0.17916666
150,0.2273895,0.15
151,0.22219025,0.14166667
152,0.20400243,0.10166667
153,0.1988083,0.075
154,0.17389381,0.045833334
155,0.15730034,0.045833334
156,0.13916625,0.04083333
157,0.13916625,0.0375
158,0.13605915,0.054166667
159,0.41465953,0.05
160,0.33758312,0.3595887
161,0.33731803,0.35714287
162,0.3350183,0.35555556
163,0.33348522,0.35449734
164,0.33249035,0.33544973
165,0.33182713,0.3227513
166,0.31989205,0.34338623
167,0.31193846,0.35714287
168,0.3248643,0.34126985
169,0.33348522,0.3068783
170,0.3235383,0.3227513
171,0.3020002,0.30952382
172,0.31193846,0.36031747
173,0.3036563,0.39417988
174,0.33547512,0.62169313
175,0.3567095,0.6005291
176,0.49979827,0.55291003
177,0.48645827,0.521164
178,0.45646462,0.42857143
179,0.29384556,0.44708994
