,actual,predict
0,0.042311464,-0.46768114
1,0.032953847,-0.32812133
2,0.044852108,-0.49066746
3,0.039608873,0.28758362
4,0.05398922,-0.55305886
5,0.0372425,0.14802383
6,0.09649267,-0.5415657
7,0.030813267,-0.52925164
8,0.09198492,-0.52678883
9,0.03199675,0.5749126
10,0.033266768,-0.50051874
11,0.033520397,-0.34864485
12,0.09760793,-0.48656276
13,0.03622878,-0.31498632
14,0.05188574,-0.27968588
15,0.037664838,0.15623322
16,0.055331692,3.8422537
17,0.058909513,-0.43976918
18,0.09239923,-0.533931
19,-0.17339072,-0.42006662
