,actual,predict
0,0.30727315,0.23809524
1,0.255595,0.26984128
2,0.25042254,0.33333334
3,0.26076537,0.44444445
4,0.28145084,0.3968254
5,0.31757522,0.3968254
6,0.30211395,0.31746033
7,0.30211395,0.33333334
8,0.27628273,0.34920636
9,0.28145084,0.31746033
10,0.28661865,0.23809524
11,0.27628273,0.20634921
12,0.25042254,0.23809524
13,0.24007559,0.14285715
14,0.25042254,0.12698413
15,0.2193676,0.22222222
16,0.21420065,0.26984128
17,0.2452516,0.53968257
18,0.26076537,0.17460318
19,0.2594934,0.1904762
20,0.25430185,0.275
21,0.22169486,0.2
22,0.26244587,0.225
23,0.23800507,0.25
24,0.2461569,0.275
25,0.25430185,0.175
26,0.26244587,0.175
27,0.22984973,0.25
28,0.22984973,0.325
29,0.25430185,0.3
30,0.27873832,0.2
31,0.27059275,0.2
32,0.23800507,0.3
33,0.23800507,0.225
34,0.27059275,0.175
35,0.2461569,0.175
36,0.22984973,0.125
37,0.22984973,0.2
38,0.21355522,0.1
39,0.26314443,0.075
40,0.3517245,0.5
41,0.37593663,0.575
42,0.3355591,0.65
43,0.35980102,0.55
44,0.38399786,0.6
45,0.3517245,0.625
46,0.3678725,0.675
47,0.37593663,0.65
48,0.3920561,0.4
49,0.38399786,0.425
50,0.30314586,0.525
51,0.3112683,0.525
52,0.34364304,0.425
53,0.34364304,0.475
54,0.3112683,0.5
55,0.32746974,0.7
56,0.3355591,0.775
57,0.40010965,0.725
58,0.42424327,0.85
59,0.25528228,0.95
60,0.3283151,0.46268657
61,0.34279853,0.46268657
62,0.3234841,0.43283582
63,0.3234841,0.43283582
64,0.31381056,0.41791046
65,0.31381056,0.43283582
66,0.3089666,0.41791046
67,0.31381056,0.37313432
68,0.3089666,0.49253732
69,0.29440612,0.52238804
70,0.3331449,0.53731346
71,0.34279853,0.5522388
72,0.347624,0.6119403
73,0.352448,0.5522388
74,0.37172443,0.5970149
75,0.352448,0.3880597
76,0.36690938,0.37313432
77,0.29926333,0.3880597
78,0.29440612,0.35820895
79,0.25443956,0.31343284
80,0.21284199,0.12280702
81,0.21284199,0.10526316
82,0.21284199,0.12280702
83,0.20714062,0.114035085
84,0.21284199,0.114035085
85,0.2099903,0.13157895
86,0.2099903,0.14035088
87,0.21569565,0.15789473
88,0.21855131,0.2631579
89,0.22426862,0.21052632
90,0.2585883,0.18421052
91,0.24143791,0.15789473
92,0.23285472,0.15789473
93,0.22426862,0.12280702
94,0.22426862,0.078947365
95,0.21284199,0.04385965
96,0.19860366,0.04385965
97,0.1872491,0.04385965
98,0.1872491,0.03508772
99,0.2760407,0.02631579
100,0.21727452,0.17997098
101,0.20029968,0.0754717
102,0.23147136,0.09724238
103,0.19747749,0.16110305
104,0.20453674,0.17561683
105,0.22531497,0.11465893
106,0.23005095,0.07402032
107,0.21019304,0.0754717
108,0.1970073,0.22931786
109,0.19747749,0.08998549
110,0.2475636,0.11175617
111,0.20218226,0.13207547
112,0.2092498,0.10595065
113,0.21585724,0.11030479
114,0.20736387,0.0754717
115,0.20877823,0.25834543
116,0.19747749,0.14804064
117,0.2570208,0.17706822
118,0.22105634,0.16545719
119,0.26566988,0.047895502
120,0.34545752,0.5102041
121,0.36523765,0.5102041
122,0.3388589,0.53061223
123,0.3388589,0.46938777
124,0.34545752,0.5102041
125,0.3256532,0.46938777
126,0.3388589,0.48979592
127,0.3256532,0.46938777
128,0.33225805,0.48979592
129,0.3256532,0.53061223
130,0.33225805,0.5714286
131,0.34545752,0.59183675
132,0.35864758,0.67346936
133,0.36523765,0.59183675
134,0.39156282,0.63265306
135,0.36523765,0.48979592
136,0.37840465,0.48979592
137,0.33225805,0.48979592
138,0.33225805,0.5102041
139,0.27072096,0.5102041
140,0.24092552,0.16915423
141,0.2344349,0.1442786
142,0.22794196,0.2039801
143,0.21983063,0.19900498
144,0.2393029,0.21393035
145,0.23768064,0.2238806
146,0.24254814,0.17910448
147,0.24579206,0.19900498
148,0.23118865,0.47263682
149,0.23768064,0.44278607
150,0.32670486,0.39800996
151,0.31703755,0.3880597
152,0.302499,0.3681592
153,0.29926333,0.3034826
154,0.29278713,0.20895523
155,0.27172798,0.08457711
156,0.24092552,0.07960199
157,0.20042843,0.07960199
158,0.1988158,0.06467662
159,0.2885799,0.05970149
160,0.30727315,0.30952382
161,0.27455902,0.43650794
162,0.27369708,0.46560848
163,0.31500167,0.45502645
164,0.32442993,0.44973546
165,0.32100397,0.3015873
166,0.31929004,0.3968254
167,0.27111015,0.4100529
168,0.30211395,0.2857143
169,0.30641353,0.32010582
170,0.26593655,0.24603175
171,0.2771444,0.23809524
172,0.2530085,0.44179896
173,0.25042254,0.34391534
174,0.31671754,0.3915344
175,0.28489584,0.56084657
176,0.30039334,0.63492066
177,0.35522944,0.54232806
178,0.37913585,0.54761904
179,0.25638106,0.50793654
