,actual,predict
0,0.46650684,0.59375
1,0.47643572,0.40625
2,0.54109246,0.296875
3,0.56528705,0.390625
4,0.48462164,0.40625
5,0.4648338,0.515625
6,0.47996297,0.515625
7,0.48462164,0.484375
8,0.5264539,0.234375
9,0.5264539,0.0625
10,0.5130087,0.125
11,0.46137756,0.125
12,0.47853988,0.4375
13,0.46777773,0.328125
14,0.46777773,0.203125
15,0.49507916,0.203125
16,0.46850345,0.296875
17,0.46159017,0.375
18,0.46159017,0.25
19,0.4648338,0.25
20,0.47643572,0.359375
21,0.4617564,0.703125
22,0.4617564,0.328125
23,0.4734678,0.6875
24,0.63217014,0.703125
25,0.46850345,0.703125
26,0.62172204,0.78125
27,0.63217014,0.8125
28,0.63217014,0.6875
29,0.6888716,0.640625
