,actual,predict
0,1.2242734,1.5878423
1,1.2242734,1.5878423
2,1.5073056,1.7618572
3,1.2955747,1.6748497
4,1.2955747,1.5008348
5,1.4370987,1.4138274
6,1.3665192,1.1528051
7,1.2242734,1.5008348
8,1.1526239,1.2398125
9,0.9356716,0.9787902
10,1.2242734,1.1528051
11,1.0083144,1.32682
12,0.7892997,1.32682
13,0.9356716,1.2398125
14,1.0806348,1.2398125
15,1.0806348,1.2398125
16,1.0083144,1.2398125
17,1.0083144,1.1528051
18,1.0083144,1.0657977
19,1.0083144,1.1528051
20,0.9356716,0.63076043
21,0.8627152,0.28273067
22,0.9356716,0.36973813
23,0.4874636,0.36973813
24,0.1870919,1.2398125
25,0.26182348,1.1528051
26,0.26182348,0.9787902
27,1.0083144,1.1528051
28,0.9356716,1.1528051
29,0.7892997,-1.5444256
