,actual,predict
0,0.6737203,1.0024508
1,0.6737203,1.0928521
2,0.5996911,1.1832534
3,0.818077,0.3696418
4,0.8877051,0.46004307
5,0.9564917,0.46004307
6,0.29044744,0.55044436
7,0.36796594,0.55044436
8,0.36796594,0.64084566
9,0.44566497,0.55044436
10,0.44566497,0.73124695
11,0.523449,0.82164824
12,0.44566497,0.73124695
13,0.5996911,-0.1727659
14,0.6737203,0.55044436
15,0.5996911,0.64084566
16,-0.17001367,0.82164824
17,0.44566497,0.82164824
18,0.523449,0.73124695
19,0.6737203,0.73124695
20,0.6737203,0.55044436
21,0.5996911,0.55044436
22,0.5996911,0.27924052
23,0.44566497,0.73124695
24,0.44566497,0.3696418
25,0.21334463,0.55044436
26,0.5996911,0.008036674
27,0.29044744,-0.08236461
28,0.44566497,-0.1727659
29,-0.01701727,0.008036674
