,actual,predict
0,-0.45303282,-0.24712178
1,0.18240577,-0.5962501
2,0.054174352,-1.2072247
3,0.0077569024,-1.381789
4,-0.009040415,-0.8580964
5,-0.01511224,-0.5962501
6,-0.01730617,-0.42168596
7,-0.018098785,-0.24712178
8,-0.018385125,-0.33440387
9,-0.018488567,-0.15983969
10,-0.018525936,-0.33440387
11,-0.018539432,-0.33440387
12,-0.018544307,0.27657077
13,-0.018546069,0.27657077
14,-0.018546704,-1.0326606
15,-0.018546935,-1.2072247
16,-0.018547017,-0.0725576
17,-0.018547049,-0.0725576
18,-0.018547062,0.27657077
19,-0.018547064,0.53841704
20,-0.018547066,0.014724488
21,-0.018547066,-0.15983969
22,-0.018547066,0.7129812
23,-0.018547066,0.7129812
24,-0.018547066,0.8002633
25,-0.018547066,0.36385283
26,-0.018547066,0.53841704
27,-0.018547066,0.53841704
28,-0.018547066,1.1493917
29,-0.018547066,0.97482747
