,actual,predict
0,0.50663716,0.6977078
1,0.5287611,0.48119926
2,0.35398233,0.4919175
3,0.17920354,0.503364
4,0.12057522,0.49308428
5,0.38142985,0.506032
6,0.37604958,0.43291238
7,,0.43039402
8,0.12342057,0.4278857
9,0.08135649,0.47861135
10,,0.50763726
11,0.530022,0.56631374
12,0.7261867,0.5203769
13,,0.5040215
14,,0.47871843
15,,0.8123541
16,1.0638257,0.84148717
17,1.0506538,0.7843447
18,,0.8700392
19,1.030896,0.5035918
20,0.51044387,0.5502442
21,0.43472585,0.53384733
22,0.40339425,0.49387494
23,0.37336814,0.45587543
24,0.36292428,0.481642
