,0,0
0,0.87657464,0.6894961
1,,0.79584426
2,0.843463,0.7828657
3,0.8035649,0.65966994
4,0.8928483,0.7559888
5,0.80971617,0.7235684
6,,0.79606533
7,0.71609694,0.7285693
8,0.74118745,0.65981966
9,0.7639087,0.65179294
10,0.86787075,0.67255133
11,0.88903195,0.6912963
12,0.8753398,0.7758032
13,0.8959639,0.7929704
14,0.83872086,0.78186387
15,0.86440325,0.7985916
16,0.7239422,0.75213736
17,0.8048106,0.7729892
18,0.9050336,0.6582828
19,0.8943893,0.3575438
20,0.32025364,0.43399283
21,0.28376904,0.42580965
22,0.42489117,0.3254104
23,0.36763296,0.2954495
24,0.23816332,0.4114615
25,0.47765124,0.36435172
26,0.33165509,0.25803116
27,0.106413394,0.45491573
28,0.30099788,0.33477786
29,0.40345618,0.15016443
30,0.45174772,0.30959484
31,0.44652063,0.39381948
32,0.20243882,0.43357578
33,0.26324648,0.4292708
34,0.3767541,0.22874643
35,0.36408582,0.27860665
36,0.2090263,0.37185267
37,0.3821761,0.361435
38,0.45789352,0.23414464
39,0.46192533,0.35123947
40,0.7839978,0.63709456
41,0.5390267,0.5205491
42,0.6308721,0.70765483
43,0.7266321,0.50551784
44,0.60979277,0.5813395
45,0.83436215,0.6605082
46,0.742291,0.5639279
47,,0.74859697
48,0.60226446,0.6734644
49,0.6926042,0.6292299
50,0.7882136,0.5577108
51,0.68206453,0.6323632
52,0.6639966,0.7110843
53,0.7260298,0.62364846
54,0.6534569,0.60871214
55,0.6775476,0.66001
56,0.71278006,0.60000116
57,,0.61991405
58,0.6926042,0.64904934
59,0.6685136,0.35623768
60,0.6266697,0.54695356
61,0.6459659,0.6306363
62,0.7080994,0.5778679
63,0.6407317,0.5938107
64,0.7193731,0.6451779
65,,0.58948565
66,0.6413176,0.65450305
67,0.47719604,0.51999617
68,0.49151844,0.5899697
69,0.47459197,0.45454064
70,0.4212085,0.46634397
71,0.46352467,0.45239487
72,0.4934715,0.40842995
73,0.47068587,0.44327667
74,0.4348799,0.46795377
75,,0.44917646
76,0.43748397,0.41968513
77,0.4505043,0.42475137
78,0.45896754,0.4218293
79,,0.35400656
80,0.7135758,0.569014
81,0.77858084,0.6013353
82,0.7561491,0.6497075
83,0.6834191,0.70324785
84,0.7850174,0.6849243
85,0.77615666,0.62476844
86,0.62721294,0.70848435
87,0.69894564,0.70127535
88,0.6283954,0.5783166
89,,0.6376073
90,0.766347,0.57929343
91,0.70355856,0.55267984
92,0.7373781,0.6932922
93,0.6972322,0.6414222
94,0.6360656,0.6693992
95,0.63815004,0.63619024
96,0.7007959,0.58563036
97,0.6765613,0.5873526
98,0.877272,0.63913745
99,0.85504943,0.3545507
100,0.8887385,0.7388545
101,0.9818337,0.69528526
102,,0.79273254
103,0.8785967,0.86812466
104,0.9538971,0.6716574
105,0.88479716,0.78450614
106,,0.84552366
107,1.051336,0.7895358
108,,0.7072379
109,1.0966325,0.9242652
110,,0.6130679
111,1.0065813,0.9607843
112,1.0822796,0.5488996
113,1.0624187,0.88812906
114,1.0034038,0.9492186
115,1.0183697,0.93320537
116,1.0570762,0.8855614
117,,0.8976525
118,1.0230417,0.928896
119,1.0759826,0.35878003
