,actual,predict
0,6.765261,5.543733
1,5.994767,4.8224792
2,5.45144,4.0791597
3,4.9075174,3.2408018
4,4.278034,2.430073
5,3.611882,1.6851962
6,2.85277,0.73023653
7,2.1262848,-0.33129787
8,1.4704456,-0.9703396
9,0.64175427,-1.3496709
10,-0.29264408,-1.9384099
11,-0.8533895,-2.5063524
12,-1.1842247,-2.9441006
13,-1.680424,-3.4848228
14,-2.164259,-3.8800375
15,-2.5227578,-3.8287132
16,-2.9573214,-3.6995194
17,-3.2664316,-3.994387
18,-3.226772,-4.4801097
19,-3.1262863,-4.799965
20,-3.3542445,-5.181184
21,-3.7183332,-5.6852307
22,-3.9496896,-6.02793
23,-4.2161283,-6.0476985
24,-4.5513716,-5.802652
25,-4.7684383,-5.4572477
26,-4.780691,-5.1483645
27,-4.626738,-4.807925
28,-4.4021044,-4.610715
29,-4.1936097,-4.5075903
