,actual,predict
0,0.32213804,-0.3088697
1,-0.31825987,0.12727222
2,-1.1287442,0.60367525
3,-1.1615772,0.6270205
4,-0.4449719,0.3109299
5,-0.42311653,-0.11606045
6,-1.459253,-0.2575653
7,-2.041738,0.15878478
8,-1.4205173,0.72960407
9,-0.6163397,0.76158464
10,-0.21538731,-0.0650581
11,0.05327773,-1.084559
12,-0.14383543,-1.5044153
13,-0.44669273,-1.3619046
14,-0.23923579,-0.94919455
15,-0.03160116,-0.46723372
16,-0.32108274,0.09090743
17,-0.5823773,0.65799326
18,-0.93861234,0.7996452
19,-1.3167783,0.4983545
20,-1.4449695,0.33470255
21,-1.2104234,0.42585793
22,-0.4501045,0.41594052
23,0.19588259,0.35512954
24,0.6873882,0.30187032
25,0.86880827,0.2343129
26,0.87368655,-0.06967858
27,0.9509274,-0.7846771
28,0.6919137,-1.2019176
29,0.1435937,-1.4703255
