,actual,predict
0,1.2729228,0.6959337
1,1.0496107,0.8804714
2,0.72680205,0.9261457
3,0.60089797,0.6402797
4,0.7556867,0.3713156
5,0.79376376,0.4343725
6,0.5538464,0.5017596
7,0.32489327,0.36475015
8,0.37877163,0.65987515
9,0.4362139,1.092209
10,0.31927755,0.90358734
11,0.57043236,0.72924703
12,0.93134505,0.80407727
13,0.7749751,0.75036365
14,0.6289449,0.59462506
15,0.6917631,0.45847246
16,0.64669555,0.6691479
17,0.5151511,0.93190575
18,0.39933336,0.70145524
19,0.5782755,0.415239
20,0.7985572,0.30850133
21,0.6055518,0.13375406
22,0.3624346,0.42497987
23,0.27109385,1.2585589
24,0.120686345,1.6882282
25,0.37075314,1.5556415
26,1.0678499,1.4047748
27,1.4143372,1.1908637
28,1.3083525,0.90343064
29,1.1867337,0.8564399
