,0,0
0,0.59144664,0.5654979
1,0.58563495,0.5539006
2,0.58950937,0.5616338
3,0.59144664,0.55931497
4,0.5836977,0.54240334
5,0.49884108,0.59102476
6,0.55530334,0.5663717
7,,0.52458876
8,0.5953202,0.54719955
9,0.461565,0.54305553
10,0.45548517,0.4515419
11,,0.50848037
12,0.4824546,0.50718504
13,,0.49433544
14,0.49743766,0.5394755
15,0.0014970953,0.3364138
16,0.0029941907,0.32675898
17,0.010479667,0.32344246
18,0.010479667,0.32404536
19,0.0037427384,0.53648716
20,0.013150016,0.36373198
21,0.0046411823,0.34810424
22,0.018564729,0.32813644
23,,0.32470873
24,0.04950595,0.53719985
25,,0.38796663
26,0.0015803622,0.33780673
27,,0.4038421
28,0.02133489,0.32347602
29,-0.0015803617,0.5378302
