,actual,predict
0,0.44432873,0.5106383
1,0.45863342,0.53523934
2,0.4533998,0.5212766
3,0.46630973,0.4973404
4,0.45898232,0.52393615
5,0.446422,0.60837764
6,0.460378,0.45345744
7,0.50469756,0.47207448
8,0.42339545,0.50265956
9,0.4331653,0.47406915
10,0.4492131,0.49268618
11,0.43421185,0.49667552
12,0.44397986,0.5226064
13,0.44607317,0.45611703
14,0.4596802,0.45611703
15,0.42479113,0.5425532
16,0.42479113,0.5053192
17,0.4701481,0.38710105
18,0.45060867,0.45478722
19,0.4289472,0.52460104
20,0.39793485,0.38896143
21,0.38373643,0.37323442
22,0.38955742,0.41011277
23,0.38130853,0.4041543
24,0.4006529,0.4147181
25,0.397527,0.39175075
26,0.40306896,0.36480713
27,0.39102054,0.403454
28,0.3768887,0.38848665
29,0.39715967,0.37721068
30,0.38930836,0.4028546
31,0.383394,0.41245103
32,0.39684522,0.4020356
33,0.4018796,0.40023738
34,0.39641556,0.40552524
35,0.3954723,0.41477746
36,0.3982462,0.42587537
37,0.40310013,0.39014837
38,0.40892264,0.4304451
39,0.45918953,0.39994064
40,0.40477225,0.4544652
41,0.40477225,0.44029075
42,0.42392433,0.4143302
43,0.41648635,0.41692626
44,0.40286547,0.4509346
45,0.40422744,0.4034268
46,0.42207158,0.41017655
47,0.39714536,0.42627206
48,0.40068635,0.298027
49,0.4091308,0.3172378
50,0.34186506,0.4086189
51,0.35193908,0.4322949
52,0.3998692,0.3899273
53,0.4122909,0.39304256
54,0.3900641,0.43416408
55,0.39169818,0.36915886
56,0.4132716,0.36188993
57,0.37917104,0.30114228
58,0.37535882,0.2736241
59,0.43048432,0.3899273
60,0.5127746,0.7915577
61,0.5703266,0.8726374
62,0.6005888,0.69412464
63,0.6426601,0.6231456
64,0.5496994,0.68971336
65,0.5124499,0.77918965
66,0.5473843,0.7429099
67,0.59417146,0.6948805
68,0.57530326,0.45006102
69,0.5500961,0.4534966
70,0.42161316,0.42601195
71,0.42341602,0.40058866
72,0.40899432,0.45006102
73,0.3956566,0.41707945
74,0.42161316,0.4184537
75,0.40430784,0.4878524
76,0.40502882,0.4363187
77,0.4414436,0.42944753
78,0.4144022,0.46311623
79,0.4124271,0.45555794
80,0.56367195,0.76384914
81,0.57215476,0.7704341
82,0.5862096,0.59549105
83,0.58962756,0.6038958
84,0.49793315,0.7692368
85,0.5023449,0.7877943
86,0.5890061,0.6435848
87,0.5986363,0.71895206
88,0.52317625,0.6472963
89,0.5627294,0.67764676
90,0.5251239,0.6147908
91,0.5410517,0.6344258
92,0.5080641,0.66327965
93,0.51837,0.62281245
94,0.5335118,0.6093433
95,0.51227504,0.61233646
96,0.5052045,0.59653866
97,0.50677574,0.6550785
98,0.49848306,0.6214954
99,0.47235096,0.60209394
100,0.5898682,0.75938654
101,0.5855227,0.92298424
102,0.58389294,0.8581033
103,0.6687496,0.83577865
104,0.63512343,0.825314
105,0.6235426,0.9083337
106,0.6181123,0.92856544
107,0.6611606,0.86228913
108,0.67164,0.68822676
109,0.63729423,0.53579134
110,0.5466041,0.48765382
111,0.4665994,0.5309078
112,0.44133943,0.64071715
113,0.46403658,0.53648895
114,0.5216715,0.47091034
115,0.46696556,0.6885058
116,0.43255454,0.6927196
117,0.5467506,0.79671055
118,0.54896206,0.856708
119,0.39021587,0.69269866
