,actual,predict
0,18.317278,0.34979168
1,18.306522,0.34007657
2,18.274254,0.35529053
3,18.198963,0.49065876
4,18.123672,0.48758635
5,17.295464,0.4735891
6,16.467257,0.47100157
7,16.080044,0.45921674
8,15.918704,0.4570389
9,15.950973,0.28622597
10,16.391966,0.27201208
11,16.832958,0.30291376
12,16.370453,0.29126203
13,15.9079485,0.35363534
14,15.972484,0.30704197
15,16.295162,0.27106747
16,16.703888,0.2767407
17,17.273952,0.29048795
18,17.844017,0.34195498
19,18.23123,0.39648524
20,1044.0063,0.38360813
21,1051.6633,0.38259187
22,1051.6221,0.3818739
23,1051.4777,0.63138187
24,1051.3435,0.6302311
25,1048.681,0.5909017
26,1046.0186,0.58992547
27,1044.3676,0.55659515
28,1043.222,0.55576855
29,1043.222,0.43428576
30,1045.513,0.40450606
31,1047.8142,0.42443803
32,1043.6761,0.39941373
33,1039.5381,0.5258065
34,1039.249,0.39513814
35,1040.9003,0.31089476
36,1042.4275,0.3036926
37,1043.738,0.32124147
38,1045.0382,0.38403514
39,1045.3685,0.39648524
40,78.24138,0.45759666
41,87.02257,0.46764517
42,86.83639,0.44377112
43,86.26753,0.5136801
44,85.70901,0.5107516
45,88.71881,0.49104178
46,91.72862,0.48857054
47,92.90772,0.47194678
48,93.17664,0.46986356
49,92.14234,0.60772204
50,88.491264,0.612087
51,84.840195,0.5705683
52,88.06721,0.57426745
53,91.29422,0.4795315
54,91.30456,0.5422401
55,89.71174,0.58165634
56,87.4156,0.5818228
57,83.7335,0.54849327
58,80.04105,0.51987183
59,78.26206,0.39648524
60,304.47394,0.33519974
61,41.10365,0.32765505
62,40.708286,0.34200308
63,39.522213,0.2632599
64,38.34627,0.26277825
65,35.315178,0.28296643
66,30.966227,0.2825723
67,29.901798,0.29910865
68,31.35145,0.2987856
69,34.5346,0.24965008
70,41.37736,0.25140706
71,49.314964,0.27183345
72,52.32578,0.27327016
73,55.843464,0.27328476
74,57.00927,0.29116336
75,56.542946,0.2812843
76,55.752228,0.28271553
77,237.17157,0.29772997
78,237.425,0.28117236
79,217.68744,0.39648524
80,0.17,0.39625722
81,14.84,0.36665443
82,14.85,0.39380577
83,14.89,0.55783725
84,14.92,0.5580814
85,12.65,0.52992696
86,10.42,0.5301334
87,9.12,0.50633955
88,8.27,0.50651395
89,7.49,0.42135412
90,6.91,0.401614
91,6.45,0.41487843
92,5.97,0.39830133
93,5.51,0.35982084
94,4.17,0.39552107
95,2.39,0.33848992
96,0.65,0.30838156
97,1.02,0.34541377
98,2.69,0.23096277
99,1.59,0.39648524
