,actual,predict
0,0.5338347,0.5566449
1,0.9473686,0.5488105
2,0.95488787,0.5456798
3,0.9749379,0.80981255
4,0.99498796,0.8206151
5,0.8546369,0.8278269
6,0.7167921,0.8409599
7,0.64411044,0.68805593
8,0.60651636,0.6440976
9,0.6165416,0.6149726
10,0.7192986,0.5912515
11,0.82205534,0.5975671
12,0.74436116,0.6627183
13,0.669173,0.68275535
14,0.6240604,0.6515544
15,0.5939853,0.63084316
16,0.5764413,0.60230863
17,0.58897257,0.5833671
18,0.60150385,0.57234794
19,0.58897257,0.56546414
20,0.6281357,0.58040744
21,0.98327637,0.5986743
22,0.97688293,0.6048802
23,0.9581909,0.8332856
24,0.939991,0.8290992
25,0.78308105,0.8168776
26,0.6261673,0.8049999
27,0.4958191,0.7035105
28,0.37874985,0.59390044
29,0.36005783,0.521996
30,0.5376282,0.4716038
31,0.7151985,0.4382824
32,0.59173584,0.54804915
33,0.46827316,0.66010535
34,0.41563797,0.5819531
35,0.39793396,0.504901
36,0.41613388,0.47239122
37,0.5051651,0.46149898
38,0.5937042,0.4726941
39,0.6291199,0.5654675
40,0.69164324,0.38210174
41,0.91520166,0.31761664
42,0.91334105,0.27510422
43,0.9074929,0.68194646
44,0.9016447,0.67843056
45,0.926898,0.6673943
46,0.9521513,0.65637696
47,0.9572022,0.7040851
48,0.9521513,0.7521525
49,0.9136069,0.7521525
50,0.8078084,0.7521525
51,0.7020104,0.6789327
52,0.73577,0.48250517
53,0.7697954,0.4043116
54,0.77537775,0.35285586
55,0.76660585,0.41367263
56,0.7519853,0.42372176
57,0.72487116,0.4079393
58,0.697757,0.38174552
59,0.6868582,0.56544065
60,0.88002014,0.7285824
61,0.44842768,0.7490656
62,0.44842768,0.7561127
63,0.44842768,0.57003576
64,0.44863796,0.44933337
65,0.42447376,0.44933337
66,0.3898039,0.4494786
67,0.37362432,0.43280828
68,0.37215328,0.40898544
69,0.3860216,0.39790672
70,0.43413973,0.39690077
71,0.4870901,0.4063934
72,0.5604234,0.42384347
73,0.62451077,0.42066622
74,0.6774616,0.51121986
75,0.72599983,0.57247317
76,0.76466227,0.6100626
77,0.7869358,0.644745
78,0.8094182,0.6725199
79,0.83715487,0.56548864
80,0.17911458,0.3296478
81,0.5971612,0.32904136
82,0.59006417,0.32883918
83,0.56877315,0.5853643
84,0.5478202,0.58090246
85,0.3970936,0.5675387
86,0.24670494,0.5544191
87,0.17911458,0.460983
88,0.15309227,0.36943734
89,0.12639403,0.32883918
90,0.10003376,0.31329966
91,0.0743494,0.2974091
92,0.11118621,0.27889088
93,0.1500507,0.26658604
94,0.17066574,0.28838137
95,0.182832,0.31148663
96,0.19094288,0.30669558
97,0.18891513,0.32420835
98,0.1872254,0.33591932
99,0.18485975,0.56543374
