,actual,predict
0,0.19444445,0.39994553
1,0.21031746,0.3934221
2,-4.666667,0.3860775
3,0.17857143,0.38934276
4,-4.666667,0.35109654
5,0.26603425,0.29825178
6,0.44021392,0.31534514
7,0.6150932,0.3323483
8,0.5584322,0.3843095
9,0.38635114,0.35014102
10,0.5359186,0.41847467
11,0.53083277,0.41317946
12,-3.3223135,0.40807763
13,0.5549905,0.40650734
14,0.60076284,0.35127017
15,0.63100594,0.4075614
16,0.45170408,0.42129758
17,0.25860983,0.4360625
18,0.25516173,0.3810778
19,0.3586051,0.35116795
20,0.57381463,0.47737697
21,0.51812804,0.45008925
22,0.46244135,0.42251062
23,0.41825524,0.40566096
24,0.38012195,0.3518204
