,actual,predict
0,0.41607597,0.35650942
1,0.3834407,0.25362155
2,0.3251321,0.16544452
3,0.23625542,0.14281534
4,0.18964845,0.17074926
5,0.21911027,0.17950356
6,0.18699676,0.18696876
7,0.1827016,0.26493233
8,0.18059553,0.41603163
9,0.24585193,0.58530456
10,0.37728137,0.7065711
11,0.5256061,0.7845034
12,0.634259,0.84208274
13,0.7053827,0.85458636
14,0.7585819,0.81510764
15,0.7702072,0.7533432
16,0.73359007,0.66829157
17,0.6768233,0.5631078
18,0.5996951,0.459394
19,0.42560282,0.40351367
20,0.3833619,0.35241255
21,0.34168035,0.341071
22,0.32152542,0.2923319
23,0.31157014,0.2223974
24,0.26927748,0.20263942
25,0.20998773,0.22763532
26,0.1935364,0.24588184
27,0.2143712,0.2595731
28,0.22971362,0.29886636
29,0.24129961,0.37515402
30,0.27490154,0.48718223
31,0.3416168,0.5983607
32,0.43939742,0.6637252
33,0.5371857,0.6889794
34,0.5955883,0.6723949
35,0.61834437,0.6227681
36,0.60338837,0.5653369
37,0.55890965,0.5034029
38,0.50795203,0.42964724
39,0.43271953,0.3579428
40,0.27413604,0.27667516
41,0.2559573,0.30227476
42,0.2558607,0.35414153
43,0.2778407,0.40119278
44,0.32304683,0.39170438
45,0.36445513,0.34686604
46,0.35623595,0.3280473
47,0.31665143,0.33787242
48,0.30019143,0.34963748
49,0.3087703,0.3615624
50,0.31908557,0.37843657
51,0.32958823,0.37552944
52,0.34453073,0.34267345
53,0.34194994,0.29926452
54,0.31297413,0.27289256
55,0.27524468,0.28413826
56,0.2526316,0.308949
57,0.2622458,0.31012693
58,0.2836075,0.2971499
59,0.3704293,0.2941939
60,0.43888578,0.6578209
61,0.5370603,0.64015627
62,0.59028345,0.64684814
63,0.5744471,0.6881287
64,0.58044016,0.6755203
65,0.6175762,0.6438587
66,0.6062034,0.6432095
67,0.577762,0.64577115
68,0.57718056,0.60956126
69,0.57947516,0.5385754
70,0.54714245,0.50122696
71,0.48439673,0.48659918
72,0.45172492,0.48273867
73,0.4388843,0.5238434
74,0.43548837,0.5330957
75,0.47148135,0.45149082
76,0.47958854,0.34854764
77,0.40811086,0.26972014
78,0.31812805,0.20563915
79,0.18164319,0.22300152
