,actual,predict
0,0.9094339,0.7548584
1,0.79371065,0.74868673
2,0.67798746,0.723829
3,0.77169806,0.6624004
4,,0.6027329
5,0.8899371,0.65091497
6,0.87987417,0.5925575
7,,0.71335655
8,0.7698113,0.7079709
9,0.6918239,0.66945213
10,0.6238994,0.6499334
11,,0.60977423
12,0.5333333,0.5754501
13,1.1333333,0.5974451
14,1.1333333,0.5306322
15,,0.84733206
16,,0.84733206
17,1.0779874,0.76306754
18,1.0207547,0.76306754
19,0.98113203,0.81642514
20,0.95031446,0.78457296
21,0.90314466,0.7627689
22,0.82138366,0.7459491
23,0.74025154,0.72044533
24,0.8257861,0.6769299
25,,0.6346175
26,,0.67925066
27,,0.6146961
28,,0.64571804
29,0.75471693,0.60086185
30,,0.62240785
31,0.6264151,0.6420981
32,,0.60621643
33,0.5408805,0.5767105
34,1.144654,0.5949753
35,,0.53432554
36,,0.8536001
37,1.1471698,0.54510766
38,1.1,0.76755536
39,1.0522013,0.85499495
40,1.0044025,0.8287895
41,0.9559748,0.80202144
42,0.9075472,0.7755507
43,,0.7490292
44,0.81257856,0.7228133
45,,0.69430715
46,,0.672296
47,0.918239,0.6561925
48,0.8666666,0.6408816
49,0.8163522,0.7285748
50,,0.7009224
51,0.71823895,0.6742807
52,0.66477984,0.66079617
53,,0.6232868
54,0.5930818,0.59603524
55,,0.6068268
56,1.1484276,0.56007785
57,,0.59539896
58,1.1459119,0.85569257
59,1.1163522,0.5874675
60,1.0874213,0.85429746
61,,0.8379558
62,0.9691823,0.8217164
63,0.9213836,0.75635904
64,,0.7562322
65,0.8937106,0.73027223
66,0.9125786,0.6993298
67,,0.71537954
68,0.91194963,0.72552276
69,0.87232697,0.67086095
70,0.8352201,0.72518384
71,,0.70394045
72,0.77169806,0.68423235
73,0.7333333,0.6628968
74,0.69559747,0.65091497
75,,0.6310496
76,1.1528301,0.611699
77,,0.6122177
78,1.1484276,0.8581357
79,1.145283,0.5991413
80,,0.85569257
81,1.1201258,0.8539488
82,1.0654087,0.769054
83,0.990566,0.84003687
84,0.94465405,0.80938816
85,0.95660377,0.7679426
86,0.9685534,0.74287325
87,0.95283014,0.7493716
88,0.93710685,0.75588864
89,,0.74731743
90,0.8855346,0.73877865
91,0.86100626,0.6931136
92,0.84213835,0.71099865
93,0.8226415,0.6979086
94,0.7968553,0.68789303
95,0.77106917,0.6775927
96,,0.6640465
97,1.154717,0.6505877
98,1.154088,0.63514596
99,,0.52805215
100,0.45838416,0.6049877
101,0.30073148,0.5326778
102,0.1430788,0.4943626
103,0.28549266,0.42054406
104,0.42796192,0.35013694
105,0.47074148,0.41358995
106,0.4637039,0.47985277
107,,0.5002914
108,0.32012638,0.49691242
109,0.21594813,0.5058343
110,0.13327053,0.42944026
111,0.05059293,0.3822571
112,,0.3458683
113,,0.31039965
114,0.94541734,0.39905727
115,0.93278295,0.37458175
116,0.9202039,0.74328774
117,0.81458503,0.7364362
118,0.70902145,0.7296353
119,,0.67335105
120,0.54150504,0.6185612
121,,0.6263311
122,0.33824673,0.53463167
123,0.22553475,0.5934708
124,,0.43779787
125,0.4775574,0.38653672
126,0.47899815,0.4625687
127,0.41815364,0.5035702
128,0.35304224,0.504264
129,0.27961877,0.47520083
130,0.20613988,0.44465494
131,0.11664635,0.41091788
132,0.027152834,0.37789124
133,-0.0026598691,0.33866277
134,0.96470135,0.3005109
135,0.9616536,0.28802484
136,0.9525657,0.7537858
137,0.94342244,0.7521234
138,0.8603569,0.7471736
139,,0.74220455
140,0.6760501,0.6975631
141,,0.6745197
142,0.46675166,0.60174906
143,0.39039126,0.627149
144,0.31397542,0.498375
145,0.40147403,0.46210265
146,,0.42661333
147,0.4657542,0.46731925
148,0.38712186,0.45483086
149,,0.49789616
150,0.27119586,0.4605669
151,0.22359526,0.50417435
152,0.14656988,0.4070943
153,,0.38566992
154,,0.3516594
155,0.9651447,0.42654222
156,0.9620969,0.40305534
157,,0.7540277
158,0.9438103,0.7523651
159,0.8952123,0.6828039
160,0.84655887,0.74241513
161,0.7411615,0.71618515
162,,0.6902353
163,0.50243825,0.6350873
164,0.45500392,0.638145
165,0.4075696,0.5155913
166,,0.49274433
167,0.46769372,0.4701953
168,0.4340574,0.5006048
169,0.36855817,0.49882728
170,0.3162474,0.48275024
171,0.2903691,0.4518777
172,0.26449075,0.42765695
173,0.21644688,0.41581184
174,0.16845839,0.40405744
175,,0.38247937
176,0.9660313,0.36124235
177,,0.42433864
178,,0.7545116
179,0.94525105,0.45325762
180,0.9270199,0.6831431
181,,0.7431975
182,0.8050538,0.73331773
183,,0.6752152
184,0.5521445,0.66834396
185,0.52571213,0.6276359
186,0.49927962,0.53985196
187,0.47921982,0.5269101
188,0.45915997,0.51406074
189,0.41826448,0.50437087
190,0.36695117,0.49473423
191,0.32860473,0.47525337
192,0.3162474,0.45112815
193,0.3038901,0.43334514
194,0.2793417,0.42765695
195,0.25484875,0.4219894
196,0.24664746,0.41079193
197,0.9692453,0.3997011
198,0.9668625,0.39600566
199,,0.52805215
200,,0.35123494
201,0.22870696,0.35438704
202,0.2819138,0.39509696
203,0.23757476,0.3879556
204,0.1932357,0.41196132
205,0.18539906,0.3919292
206,0.19571045,0.3721677
207,,0.36870334
208,0.25634152,0.37326348
209,0.296556,0.4072041
210,0.3266653,0.4003747
211,0.3567746,0.4186355
212,0.36667353,0.43245104
213,0.045370176,0.44638944
214,0.044957712,0.4509987
215,,0.30818993
216,,0.30801556
217,0.07836668,0.36526382
218,0.11404413,0.365143
219,0.13693544,0.32221216
220,,0.33753824
221,0.17611879,0.34746176
222,0.21117756,0.38560534
223,0.24603009,0.36461136
224,0.20499071,0.380132
225,0.1637451,0.3957279
226,0.16560116,0.3773806
227,0.18890494,0.35917345
228,0.21592084,0.3599878
229,0.24994844,0.37025213
230,0.28418228,0.38224488
231,,0.39749193
232,0.3340895,0.41299343
233,0.34254485,0.42715335
234,,0.4358765
235,,0.4397868
236,0.03340894,0.45374742
237,0.030934215,0.45645878
238,,0.303143
239,0.09507114,0.30210117
240,0.123943076,0.36176497
241,0.15116519,0.32936668
242,0.17508763,0.3418209
243,0.19282326,0.35366595
244,0.21035263,0.36415738
245,,0.37198517
246,0.14869043,0.37976483
247,0.15528974,0.40947878
248,0.18065578,0.35258496
249,0.20581561,0.35546935
250,0.23056298,0.3666104
251,0.25531036,0.37774718
252,0.27366465,0.38878644
253,0.29181275,0.39990938
254,0.2979996,0.40821403
255,0.032171577,0.41647023
256,0.031140447,0.41929507
257,0.028459474,0.302622
258,0.025778517,0.30218798
259,0.049700975,0.30106023
260,,0.29993337
261,,0.310022
262,,0.35953975
263,,0.36653382
264,,0.4008528
265,,0.40570045
266,0.16044545,0.4294816
267,0.14642194,0.4328398
268,0.15343371,0.35772678
269,0.17075688,0.35159487
270,0.18684265,0.35465753
271,0.1996288,0.36225238
272,0.21241492,0.36934084
273,0.22252011,0.3750003
274,0.23262528,0.3806829
275,0.23592493,0.3851896
276,0.027222097,0.38971007
277,0.026190966,0.39118916
278,0.023303777,0.30054003
279,0.020416573,0.3001067
280,0.036914825,0.29889414
281,0.05361931,0.2976827
282,,0.30462027
283,0.1373479,0.31168178
284,,0.3627892
285,0.15363991,0.34764123
286,0.14209116,0.40310502
287,,0.35474768
288,0.14250362,0.34970653
289,0.14889666,0.3975314
290,0.1585894,0.34988624
291,0.1660136,0.35267502
292,,0.3569137
293,0.17178798,0.36016887
294,0.1752939,0.39903265
295,0.17900595,0.36270577
296,0.18024334,0.36424816
297,0.020829037,0.36588317
298,0.019797899,0.36642858
299,0.016910702,0.5280521
300,0.5942565,0.5071963
301,0.8104773,0.51098365
302,0.86177015,0.56066155
303,,0.67119163
304,0.8362219,0.6983151
305,0.8177968,0.6250148
306,0.7933143,0.68476206
307,0.7750014,0.6750411
308,0.76829886,0.6621931
309,0.76081103,0.65263444
310,,0.649147
311,0.7834988,0.6452579
312,0.7869763,0.60959786
313,0.6042403,0.6570643
314,0.59725726,0.65887994
315,0.5743452,0.5656294
316,0.54890907,0.56215334
317,,0.55079323
318,0.5054406,0.5382629
319,0.50019634,0.5410703
320,0.50560886,0.5170474
321,0.5476471,0.51450473
322,0.7827977,0.5171291
323,0.8683325,0.53764343
324,0.8510012,0.6566984
325,,0.7018102
326,,0.69259185
327,0.79266924,0.64643866
328,0.7723653,0.6399905
329,0.76829886,0.66185564
330,0.7636154,0.6512621
331,0.7800494,0.649147
332,0.7954737,0.64671355
333,,0.65526485
334,0.61405575,0.6633232
335,,0.61387426
336,0.5915363,0.5705263
337,0.57204556,0.5849752
338,0.5505637,0.5593103
339,0.5276796,0.54965687
340,0.5181726,0.53907543
341,0.51469517,0.52787036
342,0.535504,0.5232356
343,0.7313366,0.5215434
344,0.86317235,0.53169364
345,0.84659827,0.6300209
346,,0.6990614
347,,0.6902563
348,0.7876774,0.6445161
349,0.7678221,0.6383555
350,,0.65924615
351,0.767766,0.64889914
352,0.78846264,0.6166579
353,,0.64886993
354,0.8137304,0.65965647
355,0.6229458,0.60940427
356,0.61944026,0.67290163
357,0.6079982,0.57497257
358,0.59501374,0.57321805
359,0.57448536,0.5675028
360,,0.56103796
361,0.53898144,0.5508625
362,0.5280442,0.54819006
363,0.5359807,0.5333955
364,0.6684895,0.5280483
365,,0.5319269
366,0.8313422,0.5979141
367,,0.5279691
368,,0.6821832
369,0.7781143,0.5252224
370,0.7610354,0.63270587
371,0.7667844,0.65425617
372,0.7736553,0.64537424
373,,0.6483597
374,0.8211902,0.65193355
375,0.82814515,0.6090478
376,0.6305177,0.67682797
377,0.6284424,0.6804953
378,,0.5787678
379,0.6142801,0.5777268
380,0.59495765,0.5605212
381,,0.5706385
382,,0.56101006
383,0.5391497,0.55486566
384,,0.5481706
385,0.61716866,0.53347796
386,0.7984183,0.5392483
387,0.80890685,0.5720821
388,0.81252456,0.6648651
389,0.7941556,0.67036664
390,0.766504,0.6722676
391,0.75281847,0.6626333
392,,0.64821404
393,,0.6411148
394,0.8077851,0.60894597
395,0.83308095,0.6039861
396,,0.6697776
397,0.6356778,0.68310183
398,,0.6240251
399,0.6306018,0.5280521
400,0.15963301,0.49393556
401,0.2562691,0.42370948
402,0.506422,0.35737085
403,0.6648318,0.40034202
404,,0.51752365
405,,0.5960615
406,,0.53895956
407,,0.59342754
408,0.80795103,0.5538247
409,0.7620795,0.5916005
410,0.7865443,0.6698647
411,0.81406724,0.64591616
412,0.8244648,0.6586543
413,0.7333333,0.6730787
414,0.71559626,0.6785539
415,0.67217124,0.6310496
416,0.6440367,0.6219308
417,0.61957186,0.5997806
418,0.6061162,0.5855625
419,0.5217125,0.5732839
420,,0.5665644
421,0.23547399,0.52496
422,,0.57296836
423,0.46666667,0.39098695
424,,0.5774098
425,0.8740061,0.49833417
426,0.9186544,0.58049023
427,,0.7048364
428,0.89357793,0.72879905
429,0.8324158,0.6689448
430,0.7712538,0.71530837
431,0.79266053,0.6827504
432,0.82140666,0.65068376
433,0.8330275,0.6618511
434,0.78532106,0.6769421
435,0.7669725,0.68307346
436,0.7180428,0.6580155
437,,0.6484575
438,0.6513761,0.6231862
439,,0.6297857
440,0.5675841,0.5892616
441,0.46605504,0.6168261
442,0.31070337,0.5474543
443,0.18715596,0.4980406
444,0.4006116,0.42511165
445,0.6250764,0.36947927
446,0.853211,0.46691275
447,0.9070336,0.5760397
448,,0.693765
449,0.88868505,0.7225369
450,0.82018346,0.6612512
451,0.7510703,0.71268576
452,0.77308863,0.6762977
453,0.80733943,0.64020973
454,0.82079506,0.65163857
455,0.8324158,0.66954356
456,0.8146789,0.6766198
457,0.76452595,0.6827504
458,0.71865445,0.67340046
459,0.6862385,0.64718646
460,,0.62350005
461,0.6030581,0.6069288
462,0.51681954,0.6124642
463,0.37737003,0.5650405
464,0.20122322,0.5225769
465,,0.45599592
466,0.5455657,0.3757077
467,0.7767584,0.4962814
468,0.8440367,0.5366222
469,0.8525993,0.65354955
470,0.8489296,0.6888986
471,0.7767584,0.69344026
472,0.7058104,0.6914926
473,0.7321101,0.65354955
474,0.77492356,0.61691755
475,0.79266053,0.6304194
476,0.8795107,0.65259385
477,0.86360854,0.6618511
478,0.8159022,0.70777655
479,,0.6992936
480,0.7333333,0.67404395
481,,0.6650928
482,0.64831805,0.6310496
483,0.57125384,0.6413354
484,0.44648314,0.58771944
485,,0.5492658
486,0.23486237,0.48867184
487,0.46299693,0.5609719
488,0.6917431,0.39071268
489,0.77247703,0.49657336
490,0.7993884,0.60973305
491,,0.6513203
492,0.72844034,0.6653733
493,0.65810394,0.63177294
494,0.69296634,0.6285299
495,0.746789,0.5926586
496,0.7688073,0.61035675
497,0.9168196,0.6379948
498,0.9027523,0.64941126
499,0.85993886,0.5280521
