,actual,predict
0,0.70156795,0.6920511
1,0.62159044,0.7063835
2,0.62692595,0.67362374
3,0.63759655,0.6255077
4,0.61320573,0.6265315
5,0.5772968,0.7155972
6,0.5780613,0.7391434
7,0.64445585,0.6869324
8,0.66198415,0.68897986
9,0.6231149,0.71252596
10,0.62463933,0.6940986
11,0.6421694,0.6992173
12,0.62845033,0.71252596
13,0.6322613,0.7104785
14,0.6421694,0.7094548
15,0.6406451,0.71150225
16,0.639883,0.71354973
17,0.64140725,0.71252596
18,0.64293164,0.708431
19,0.22966598,0.69819355
20,0.5161881,0.5899522
21,0.53082734,0.59408754
22,0.5507481,0.5639405
23,0.5538356,0.5638284
24,0.53132933,0.62266564
25,0.53124565,0.48795646
26,0.5751745,0.54062974
27,0.47462398,0.6043981
28,0.51392967,0.5868702
29,0.56153387,0.5581128
30,0.5484471,0.5704406
31,0.52697915,0.58709437
32,0.5361816,0.56225944
33,0.54861444,0.55419034
34,0.5300745,0.5555352
35,0.52405125,0.5534058
36,0.5250551,0.55800074
37,0.5234657,0.56136286
38,0.52689546,0.56136286
39,0.20965137,0.55676794
40,0.41545126,0.43338525
41,0.44661984,0.41484943
42,0.4339187,0.43826583
43,0.42009676,0.44989616
44,0.43755844,0.64641744
45,0.4462326,0.4044652
46,0.59291226,0.3795431
47,0.41235435,0.4546729
48,0.3937756,0.45083073
49,0.4497954,0.41536865
50,0.4469296,0.44044653
51,0.42048392,0.43733126
52,0.43918478,0.42004153
53,0.4368615,0.41900313
54,0.42396823,0.41952232
55,0.42319393,0.41900313
56,0.42358106,0.41744548
57,0.42319393,0.41692626
58,0.42203248,0.4184839
59,0.2038816,0.43016616
60,0.55044454,0.54625726
61,0.49607947,0.49541068
62,0.5181299,0.4919751
63,0.48018548,0.5194597
64,0.47762218,0.074208535
65,0.49813047,0.042601194
66,0.16656886,0.025423294
67,0.1431066,0.013055205
68,0.13036059,0.017865017
69,0.121185794,0.015116554
70,0.124753535,0.013742321
71,0.12271479,0.010306741
72,0.12169545,0.0041226964
73,0.11914722,0.0020613482
74,0.11456077,0.0027484642
75,0.113032065,0.0034355803
76,0.11354162,0.0027484642
77,0.11405119,0.0034355803
78,0.11354162,0.0041226964
79,0.20542006,0.008245393
80,0.68056417,0.7958604
81,0.6987665,0.72282386
82,0.70413846,0.69569975
83,0.6498357,0.6766467
84,0.6296424,0.29241088
85,0.6154565,0.13165106
86,0.3288543,0.15679045
87,0.20924158,0.03572441
88,0.22792962,0.065494746
89,0.13800357,0.0807107
90,0.16009936,0.097249776
91,0.17139699,0.068802565
92,0.18368022,0.031093465
93,0.16255513,0.016539078
94,0.13456742,0.011246572
95,0.12376997,0.011246572
96,0.11984429,0.021831581
97,0.11984429,0.02117002
98,0.12769601,0.01058501
99,0.2119597,0.023154708
100,0.49782306,0.54416305
101,0.47648016,0.53021014
102,0.51656693,0.4764915
103,0.50615317,0.4611433
104,0.46607068,0.4778868
105,0.45462155,0.2420828
106,0.46711162,0.10743732
107,0.29138264,0.10255381
108,0.19124818,0.10743732
109,0.18762018,0.05790453
110,0.19124818,0.06697392
111,0.15446478,0.06418333
112,0.1611975,0.027905798
113,0.15912579,0.017441124
114,0.13220237,0.020231703
115,0.12443909,0.032091666
116,0.12650916,0.029998733
117,0.13530807,0.031394023
118,0.13375519,0.03767283
119,0.43572035,0.041161053
