,actual,predict
0,,0.37485966
1,,0.37485966
2,,0.37485966
3,,0.37485966
4,,0.37485966
5,,0.37485966
6,,0.37485966
7,,0.37485966
8,,0.37485966
9,,0.37485966
10,,0.37485966
11,,0.37485966
12,,0.37485966
13,,0.37485966
14,,0.37485966
15,,0.37485966
16,,0.37485966
17,,0.37485966
18,,0.37485966
19,,0.38072515
20,,0.37485966
21,,0.37485966
22,,0.37485966
23,,0.37485966
24,,0.37485966
25,,0.37485966
26,,0.37485966
27,,0.37485966
28,,0.37485966
29,,0.37485966
30,,0.37485966
31,,0.37485966
32,,0.37485966
33,,0.37485966
34,,0.37485966
35,,0.37485966
36,,0.37485966
37,,0.37485966
38,,0.37485966
39,,0.38072515
40,,0.3748597
41,,0.3748597
42,,0.3748597
43,,0.3748597
44,,0.3748597
45,,0.3748597
46,,0.3748597
47,,0.3748597
48,,0.3748597
49,,0.3748597
50,,0.3748597
51,,0.3748597
52,,0.3748597
53,,0.3748597
54,,0.3748597
55,,0.3748597
56,,0.3748597
57,,0.3748597
58,,0.3748597
59,,0.38072515
60,,0.3748597
61,,0.3748597
62,,0.3748597
63,,0.3748597
64,,0.3748597
65,,0.3748597
66,,0.3748597
67,,0.3748597
68,,0.3748597
69,,0.3748597
70,,0.3748597
71,,0.3748597
72,,0.3748597
73,,0.3748597
74,,0.3748597
75,,0.3748597
76,,0.3748597
77,,0.3748597
78,,0.3748597
79,,0.38072515
80,,0.37485966
81,,0.37485966
82,,0.37485966
83,,0.37485966
84,,0.37485966
85,,0.37485966
86,,0.37485966
87,,0.37485966
88,,0.37485966
89,,0.37485966
90,,0.37485966
91,,0.37485966
92,,0.37485966
93,,0.37485966
94,,0.37485966
95,,0.37485966
96,,0.37485966
97,,0.37485966
98,,0.37485966
99,,0.38072515
100,,0.37485966
101,,0.37485966
102,,0.37485966
103,,0.37485966
104,,0.37485966
105,,0.37485966
106,,0.37485966
107,,0.37485966
108,,0.37485966
109,,0.37485966
110,,0.37485966
111,,0.37485966
112,,0.37485966
113,,0.37485966
114,,0.37485966
115,,0.37485966
116,,0.37485966
117,,0.37485966
118,,0.37485966
119,,0.38072515
120,,0.37486005
121,,0.37485993
122,,0.3748599
123,,0.3748598
124,,0.3748598
125,,0.37485975
126,,0.37485975
127,,0.37485975
128,,0.37485975
129,,0.3748597
130,,0.3748597
131,,0.3748597
132,,0.3748597
133,,0.3748597
134,,0.3748597
135,,0.3748597
136,,0.3748597
137,,0.3748597
138,,0.3748597
139,,0.38072515
140,,0.37485966
141,,0.37485966
142,,0.37485966
143,,0.37485966
144,,0.37485966
145,,0.37485966
146,,0.37485966
147,,0.37485966
148,,0.37485966
149,,0.37485966
150,,0.37485966
151,,0.37485966
152,,0.37485966
153,,0.37485966
154,,0.37485966
155,,0.37485966
156,,0.37485966
157,,0.37485966
158,,0.37485966
159,,0.38072515
160,0.49367088,0.4860945
161,0.45902732,0.4348451
162,0.6029314,0.4728291
163,0.6055963,0.46084574
164,0.5576283,0.47731286
165,0.5522985,0.5115999
166,0.5656229,0.48015705
167,0.6508994,0.4931287
168,0.637575,0.48196182
169,0.69353765,0.5273083
170,0.5522985,0.5226878
171,0.5976016,0.5421013
172,0.6802132,0.4931287
173,0.7041972,0.50882834
174,0.64290476,0.5374773
175,0.56029314,0.5458014
176,0.6642239,0.5245359
177,0.64023983,0.49589872
178,0.64023983,0.53192985
179,0.56295806,0.38072518
