,actual,predict
0,0.44460225,0.19191329
1,0.3480113,0.2181974
2,0.27556816,0.31486866
3,0.3480113,0.279663
4,0.37215906,0.2532977
5,0.39630678,0.279663
6,0.5170454,0.2646784
7,0.29971588,0.2972585
8,0.37215906,0.34131002
9,0.10653408,0.26208237
10,0.32386363,0.28845888
11,0.20312497,0.19191329
12,0.27556816,0.27087077
13,0.20312497,0.2269667
14,0.058238618,0.2532977
15,0.25142044,0.24649249
16,0.39630678,0.17440973
17,0.22727269,0.24451683
18,0.1306818,0.2972585
19,0.20312497,0.27761856
20,0.1875,0.28869665
21,0.25,0.27348426
22,0.1875,0.2963101
23,0.3125,0.2582831
24,0.34375,0.22791494
25,0.25,0.28869665
26,0.34375,0.3039201
27,0.28125,0.2582831
28,0.21875,0.3039201
29,0.1875,0.27348426
30,,0.2430933
31,0.1875,0.22791494
32,,0.2648159
33,0.28125,0.22791494
34,0.25,0.27981162
35,0.28125,0.27348426
36,0.21875,0.2582831
37,0.25,0.27348426
38,0.09375,0.2430933
39,0.21875,0.2776203
40,0.35897437,0.36072007
41,0.35897437,0.3889814
42,0.51282054,0.33249274
43,0.43589744,0.33249274
44,0.43589744,0.41727647
45,0.41025642,0.32660165
46,0.46153846,0.37484643
47,0.2820513,0.36072007
48,0.33333334,0.3889814
49,0.3846154,0.2902185
50,,0.36573416
51,0.35897437,0.3466021
52,,0.34962133
53,0.41025642,0.3363694
54,0.3846154,0.3384602
55,0.41025642,0.36072007
56,0.3846154,0.3466021
57,0.43589744,0.36072007
58,0.41025642,0.3466021
59,0.41025642,0.2776216
60,0.945591,0.43579504
61,0.9193246,0.42490008
62,0.6829268,0.5777994
63,0.630394,0.566859
64,0.6566604,0.4685066
65,0.6829268,0.44669446
66,0.57786113,0.42543408
67,0.7354596,0.4685066
68,0.6829268,0.42490008
69,0.7091932,0.4903358
70,,0.4685066
71,0.7354596,0.47941944
72,0.7091932,0.42543408
73,0.630394,0.4903358
74,0.5253283,0.47941944
75,0.57786113,0.44669446
76,0.6566604,0.40312478
77,0.44652906,0.42490008
78,0.55159473,0.45759824
79,0.57786113,0.27762294
80,,0.12644947
81,0.081818186,0.12604485
82,0.054545455,0.18449639
83,0.054545455,0.12644947
84,0.045454547,0.12523565
85,0.045454547,0.12523565
86,0.054545455,0.12483109
87,0.045454547,0.12483109
88,0.036363635,0.12523565
89,0.036363635,0.12483109
90,,0.124426514
91,0.045454547,0.18338446
92,0.045454547,0.1831065
93,0.054545455,0.12483109
94,0.054545455,0.12483109
95,0.06363636,0.12523565
96,0.06363636,0.12523565
97,0.07272728,0.12564026
98,0.054545455,0.12564026
99,0.054545455,0.27761737
100,0.34234235,0.3045666
101,0.31981984,0.28331366
102,0.20720722,0.26650372
103,0.0990991,0.25766194
104,0.17567568,0.213511
105,0.17117117,0.17121904
106,0.08783784,0.24441297
107,,0.19940369
108,0.06306306,0.26572657
109,0.058558557,0.23469077
110,,0.15714256
111,0.11036036,0.15538378
112,,0.20559742
113,0.22972973,0.17562012
114,0.23423424,0.23895864
115,0.16891892,0.22233339
116,0.0990991,0.22409832
117,0.13063063,0.19852231
118,0.13288288,0.17121904
119,0.23873875,0.27762055
120,0.7142856,0.5093256
121,0.7714285,0.49822345
122,0.62857133,0.5648934
123,0.5999999,0.47089195
124,0.65714276,0.53154284
125,0.5714285,0.52043223
126,0.5714285,0.5426575
127,0.5142856,0.5093256
128,0.45714277,0.5093256
129,0.54285705,0.48712584
130,,0.46494254
131,0.5142856,0.49822345
132,0.6857142,0.44779125
133,0.54285705,0.48712584
134,0.39999992,0.5537764
135,0.4857142,0.49822345
136,0.4857142,0.44277734
137,0.34285706,0.47089195
138,0.31428564,0.4760323
139,0.42857134,0.27762428
140,0.071428575,0.19424827
141,0.071428575,0.17790912
142,0.021008404,0.16624704
143,0.029411767,0.16624704
144,0.029411767,0.1382884
145,0.058823533,0.21186118
146,0.11344539,0.14294516
147,0.058823533,0.15925336
148,0.054621853,0.19583412
149,0.04621849,0.15925336
150,,0.15692271
151,0.042016808,0.15226232
152,0.012605043,0.2054462
153,0.054621853,0.14993258
154,0.054621853,0.13363282
155,0.058823533,0.15692271
156,0.054621853,0.15692271
157,0.063025214,0.15925336
158,0.037815128,0.15692271
159,0.033613447,0.27761862
160,0.50937504,0.4991914
161,0.409375,0.4751711
162,0.40625003,0.4137132
163,0.43750003,0.3658517
164,0.32812503,0.36435762
165,0.22812502,0.37930295
166,0.565625,0.34871218
167,,0.2793558
168,0.28750002,0.44067702
169,0.409375,0.28990003
170,0.40000004,0.3076533
171,0.40312502,0.3658517
172,0.57500005,0.3613697
173,0.15937503,0.36286363
174,0.24375002,0.4451737
175,0.23125002,0.24663843
176,0.13437502,0.2867988
177,0.33750004,0.28084418
178,0.25625002,0.23475431
179,0.35312504,0.2776241
