,actual,predict
0,-0.25808674,-0.28231248
1,-0.214094,-0.098506324
2,-0.15518294,-0.006603237
3,-0.09598724,0.08529985
4,-0.036358077,0.08529985
5,-0.0064534247,0.039348304
6,0.023458637,-0.006603237
7,0.023458637,-0.05255478
8,0.008502299,-0.098506324
9,-0.0064534247,-0.14445786
10,-0.021406954,-0.098506324
11,-0.036358077,-0.098506324
12,-0.051290408,-0.05255478
13,-0.036358077,-0.05255478
14,-0.036358077,-0.05255478
15,-0.021406954,-0.05255478
16,-0.021406954,-0.098506324
17,-0.021406954,-0.14445786
18,-0.021406954,-0.14445786
19,-0.036358077,-0.14445786
20,-0.051290408,-0.098506324
21,-0.051290408,-0.05255478
22,-0.051290408,0.039348304
23,-0.036358077,0.1312514
24,-0.021406954,0.17720293
25,0.008502299,0.17720293
26,0.03840839,0.17720293
27,0.053258393,0.08529985
28,0.053258393,0.039348304
29,0.053258393,-0.05255478
