,actual,predict
0,-0.035,-0.033124219296354715
1,-0.03,-0.0728035771251545
2,-0.02,0.27131452165848857
3,-0.005,-0.07530751770762711
4,0.01,-0.027236309123132487
5,0.025,-0.09892544028595757
6,0.035,-0.8895289347371284
7,0.035,-0.023887921548314973
8,0.03,-0.14864466126489123
9,0.02,-0.14422006205603047
10,0.01,-0.16638797244615336
11,-0.005,-0.20208214870125937
12,-0.02,-0.21782402091979092
13,-0.03,0.5231701929688357
14,-0.03,-0.49623848794246245
15,-0.025,-0.306596413457136
16,-0.02,-0.12264682644949264
17,-0.005,0.5669073199193497
18,0.005,-0.1686612462848481
19,0.015,-0.10804862082565855
20,0.025,-0.03272431074498627
21,0.025,-0.08613780594786952
22,0.025,-0.12273246686437002
23,0.02,-0.06624390205487142
24,0.015,-0.011545332316566853
25,0.01,-0.32201792110583777
26,0.01,-0.8782200241107839
27,0.005,-0.11770370086289647
28,0.0,-0.2029677607313813
29,0.0,-0.42259750635561155
